Generated by : Dr. Ray Islam,,,,,,,,,
Genration Date: 04/10/2023,,,,,,,,,
Tool Used: Google Co-lab,,,,,,,,,
Model Used: CTGAN,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE
0,Cash loans,F,N,N,0,124221.5,240503.9,9923.1,257008.5
0,Cash loans,M,N,Y,1,183701.6,1314031.9,35360.6,947704.4
0,Revolving loans,F,N,Y,0,204234.5,126817.1,10932.6,218078.3
0,Cash loans,F,N,Y,1,120201.5,686791.8,30160.3,668885
0,Cash loans,F,N,Y,1,88696.5,1310763.1,33637.6,857212.4
0,Cash loans,F,N,N,0,90092.7,675928.1,32120.2,911417.2
0,Cash loans,M,N,Y,1,118500.9,227542.3,9899.5,93907.1
0,Cash loans,M,N,N,0,258721.2,877869,26446.4,699798.7
0,Cash loans,F,N,Y,0,324994,1345943,69883.9,910539.4
0,Cash loans,F,N,N,0,133854.6,574496.7,33180.3,452641.7
0,Cash loans,F,Y,Y,0,71290.1,176366.2,14364,275431.8
0,Revolving loans,M,Y,Y,0,69340.5,280530.1,8815.1,248881.3
0,Cash loans,F,N,Y,1,157602.3,381280.4,43448,451045.3
0,Cash loans,M,N,N,1,148917.3,456402.3,36465.9,432065.9
0,Cash loans,F,N,Y,0,76003.1,1154911.8,33548.9,846744
0,Cash loans,F,N,Y,0,232713.6,765432.2,20415.1,316461.7
0,Revolving loans,M,N,Y,2,105343.6,229893.5,9671.5,216040
0,Revolving loans,M,N,Y,0,285072.3,498156,20286.5,466880.4
0,Cash loans,F,N,N,0,115170.4,589820.2,41160.6,447315.6
0,Cash loans,M,Y,Y,1,571640.1,1116210.7,37187.8,1875442.1
0,Revolving loans,M,Y,Y,0,154831.2,194965.6,6819.2,151898.1
0,Cash loans,F,N,N,0,115433.7,236707.8,26940.9,291376.2
0,Cash loans,M,N,Y,1,140348.5,863031.1,35902.9,856101
0,Cash loans,M,N,Y,1,325001.6,972330.7,26368.4,829777.9
0,Revolving loans,M,Y,Y,0,69828.6,117659.9,8273.6,271434.9
0,Cash loans,F,N,N,0,276555.6,1216174.8,20529.8,984305.2
0,Cash loans,M,N,Y,1,346868.5,862246.9,59747.3,462330
0,Cash loans,F,N,Y,0,182558.7,797043.4,31819.8,680924.3
0,Cash loans,F,N,Y,0,222007.9,532904.6,25948.5,436668
0,Cash loans,M,Y,Y,0,53165.5,100791.7,5374.1,28772
0,Cash loans,F,N,N,0,43128.6,276358.2,12090,133919.8
0,Cash loans,M,N,Y,1,159854.3,356174.5,29462.8,388374.2
0,Cash loans,F,N,N,0,42120.8,239981,10177.2,169442.4
0,Revolving loans,M,N,Y,2,222490.6,269722.4,17119.6,320638.5
0,Revolving loans,F,N,N,0,66617,365620,17663.5,424092
0,Cash loans,F,N,N,0,135278.1,941000,39196.3,875719.8
0,Cash loans,F,N,Y,1,242094.6,1334873.3,46607.6,871347.1
0,Cash loans,F,N,Y,1,77112.7,477492.7,33036.9,333228.4
0,Cash loans,M,N,Y,1,225875.7,631325.2,33200,878914.8
0,Revolving loans,M,Y,Y,0,58779,145405.2,9462.7,135390.2
0,Cash loans,M,N,Y,0,248551.9,806632.6,35989.7,703435.7
0,Cash loans,M,N,Y,2,311391.3,624717.1,35254,846294.1
0,Cash loans,F,N,N,0,196866.6,772009.6,19882.7,657022.4
1,Cash loans,M,N,Y,0,181865.7,704922.8,33068.9,921600.7
0,Cash loans,F,N,Y,0,61692.8,217425.1,31083.3,182042.5
0,Cash loans,F,N,Y,1,182553.2,1344604.3,43354.3,1269742.8
0,Revolving loans,M,Y,Y,0,80119.9,92317.2,7987.9,74635.2
0,Cash loans,F,N,Y,0,124281.1,275082.4,13896.2,247305.6
0,Cash loans,M,N,Y,1,216202.6,829581,26078.7,667183.8
0,Cash loans,F,N,Y,1,212183.4,1702170.3,96354.1,1664864.5
0,Cash loans,M,N,N,0,57929.9,292660.7,30766.7,261385.9
0,Cash loans,F,N,Y,0,67670.9,129676.2,13987.9,136099.3
0,Cash loans,F,N,Y,0,112180,202232.8,22444.2,232023.6
0,Cash loans,F,N,Y,2,157562.4,382804,11892.5,446228.7
1,Cash loans,F,N,Y,0,63844.2,192735.2,20509.7,177149
0,Revolving loans,F,N,N,1,257050.8,337111.4,13684.8,160517.4
0,Cash loans,M,N,N,1,397274.8,686664,38979.1,458584.7
0,Cash loans,F,N,Y,0,224821.5,862320.7,38487.6,691155.9
0,Cash loans,F,N,Y,1,231227.6,470064.5,23615.5,510971.5
0,Revolving loans,M,Y,Y,0,69243.9,267242.6,8777.8,185614
0,Cash loans,M,Y,Y,0,130309.4,269722.3,8598.6,314810.3
0,Cash loans,F,N,Y,1,222381.1,556087.7,26980.5,494270.4
0,Cash loans,F,N,N,0,199062.4,855144.9,24992.6,849648.7
0,Cash loans,F,N,N,0,154418.6,249484.3,12214.2,169268.1
0,Revolving loans,M,Y,Y,0,80643.5,130494.1,8989.7,167926.9
0,Cash loans,M,N,N,0,346126.7,1568712,39683.7,926330.9
0,Cash loans,F,N,Y,1,157134.3,233362.2,20439.1,253839.3
0,Cash loans,F,N,N,0,124826.8,1083100.7,30257.6,1154415.2
0,Cash loans,F,N,Y,0,323729.5,463936.7,27856.7,460310.3
0,Cash loans,F,N,N,0,222465.8,689538.7,37372.7,866605.4
0,Revolving loans,F,N,Y,0,65507.1,253658.6,4687.1,199145
0,Cash loans,M,Y,N,2,78377.4,148760,7235.2,316867.9
0,Cash loans,M,Y,Y,0,133515.3,157045.5,34339.6,204702.8
0,Cash loans,F,N,Y,0,123937.7,457006.1,23142.4,452740.6
0,Revolving loans,M,Y,Y,2,112451.8,155833.3,11788.9,144176.4
0,Cash loans,M,N,Y,1,354082.5,968485.3,32617.7,822407.1
0,Cash loans,F,N,N,1,126334.2,728850.6,34043.5,437750
0,Cash loans,F,N,N,1,421103.3,1648362.6,43664.9,1813397.7
0,Cash loans,M,N,N,0,213121,825302.6,49057.3,544492.4
0,Cash loans,F,N,Y,3,111767.8,574529.6,26972.8,193966.1
0,Revolving loans,M,Y,Y,0,64939.6,252865.2,7034.5,253198
0,Revolving loans,F,N,Y,2,88468.2,371777.9,12809.7,373487.7
0,Revolving loans,M,N,Y,3,176636.1,687314,45989.2,917985.7
0,Cash loans,M,N,Y,0,223842.2,808375.3,40359.1,688835.1
0,Cash loans,F,N,Y,2,151911.7,400147.3,11659.2,197256.2
0,Cash loans,F,N,Y,0,128024.6,614114.4,39524,662882.5
0,Cash loans,F,N,N,0,154276.2,244704,24065.8,312006.4
0,Cash loans,M,N,N,1,85875.4,592743.4,27687.3,668888.5
0,Cash loans,F,N,Y,2,224162.4,264687.6,15388.6,148590.9
0,Cash loans,M,N,N,1,97948,248980.4,8898.7,208746.9
0,Cash loans,F,N,Y,1,124787.6,217078.3,16357,126858.7
0,Cash loans,F,N,Y,1,49985.1,68226,6813.2,37663
0,Cash loans,M,Y,Y,0,153141.5,237066.8,7855.7,293894.8
1,Cash loans,F,N,Y,0,71456.6,601053.8,18043.6,469624.3
0,Revolving loans,F,N,Y,0,204808.4,264399.7,10939.9,145656
0,Cash loans,F,N,Y,2,200727.1,668233.9,40307.1,801998.4
0,Cash loans,F,N,N,0,60797.1,533261.4,19738.2,321155.9
0,Cash loans,M,N,Y,0,156751.5,635875.9,23782.9,684531.1
0,Revolving loans,M,Y,Y,0,70209,54616.8,6728.6,166469.8
0,Revolving loans,F,N,Y,0,153220.3,133990.3,16953.7,228880.2
0,Cash loans,F,N,Y,0,137379.2,429766,18633.2,400291.6
0,Cash loans,F,N,Y,1,220363.3,1183289.1,43738,863719.2
0,Cash loans,F,N,Y,1,230542.2,746241.9,34238.3,502135.5
0,Cash loans,M,N,Y,1,183928.9,973630.1,45590.8,902606.7
0,Cash loans,F,N,Y,0,181680.5,149287,12922.3,240501.3
0,Cash loans,F,N,Y,0,69616,260878.7,4243.5,210019.3
0,Cash loans,F,N,Y,1,114031.9,618147.7,19325.5,204748.8
0,Revolving loans,M,Y,Y,0,61952.6,153897.6,5646.7,131924.7
0,Cash loans,F,N,Y,1,409945.2,821577.5,44297.6,853973.9
0,Revolving loans,M,N,Y,2,176944.4,696229.3,24705.3,690747.2
1,Cash loans,M,N,N,1,230533.8,761192.4,60294.7,686870
0,Cash loans,M,N,N,0,129258.3,496813.8,22503.6,468532.3
0,Cash loans,M,N,N,0,360734,548967.1,56030.8,463863
0,Cash loans,F,N,Y,0,210917.5,768468.9,34239.9,874835.9
0,Cash loans,M,N,Y,1,130500.9,968035.7,35067.5,815283.9
0,Revolving loans,F,N,Y,2,84766.4,246172.9,8917.9,248126.1
0,Revolving loans,F,N,Y,0,228879.8,467339,23991.9,421734.7
0,Cash loans,F,N,Y,0,179012,752988,31064.4,967390.7
0,Cash loans,M,N,N,2,184927.8,1240117.4,59325.8,1297710.3
0,Cash loans,F,N,Y,0,155498.9,1092967.6,93142.9,1075891
0,Cash loans,M,Y,Y,0,80988.3,150634,8766.1,323028
1,Cash loans,F,N,N,0,39689.7,67751.6,9145.4,270057.2
0,Cash loans,F,N,N,0,175246.3,1343193.6,67714.1,1339694.5
0,Cash loans,M,N,Y,1,302660.7,1188527,48511.9,854382.4
1,Revolving loans,F,N,Y,0,225534.6,154825.8,11587.9,149839
0,Cash loans,F,N,Y,0,219030.3,815192.6,42131.7,892838.1
0,Cash loans,M,N,N,1,303125.2,617313.9,37144.2,682137.9
1,Cash loans,F,N,Y,0,46920,266794.2,12703.8,224529.6
0,Cash loans,F,N,Y,0,223830.2,990037.5,36567.7,943761.1
0,Revolving loans,F,N,Y,0,144871.9,504025.7,24363.6,452884.6
0,Cash loans,M,N,Y,0,301825.3,446421.4,33299.4,453577.4
0,Revolving loans,F,N,Y,0,292133.2,518955.3,14238.8,444064.4
0,Cash loans,F,N,N,0,120946.7,738040.1,32220.4,665959.7
0,Cash loans,F,Y,Y,0,93501.4,239484.5,27576.5,312901.1
0,Cash loans,M,N,Y,2,159940.5,453993.5,28744.5,256639.3
0,Revolving loans,M,N,Y,0,222719.9,234709.7,10837.1,177030.1
0,Revolving loans,M,N,Y,2,315848.1,189266.4,21970.7,319750.8
0,Cash loans,F,N,N,0,129260.7,608162.1,17876.6,441930.8
0,Cash loans,F,N,N,2,205755,384187.7,22813.2,462499
0,Cash loans,F,N,Y,1,71819.4,1231635.3,27455.6,901602.6
0,Cash loans,F,N,N,1,120046,398749.5,17099.1,448976.4
0,Cash loans,F,N,Y,1,136727.1,1145780.5,65975,860815.9
0,Cash loans,M,N,N,2,335490.1,285510.7,28401.7,297997.8
0,Cash loans,M,N,Y,2,484373.2,461253,31361.5,470409.1
0,Cash loans,M,N,Y,1,137695.2,185565.2,16594.2,214682.2
0,Cash loans,M,N,N,0,93041.8,332340.2,17182,253751.8
0,Cash loans,M,N,N,0,194456.1,204221.1,21965.8,264791.4
0,Cash loans,F,N,Y,1,98099.5,408686.6,15587.8,448038.4
0,Revolving loans,M,N,Y,3,178460.5,189468.6,13931.8,228881.2
0,Cash loans,F,N,Y,0,178131.8,924860.3,33186.5,845997.8
0,Cash loans,F,N,N,2,130169,526953.7,33690.1,447135.3
0,Cash loans,M,N,Y,1,293921.7,620407.4,36129.4,489081.9
0,Cash loans,M,Y,Y,2,83770.4,147500.7,9763.6,84707
0,Cash loans,F,N,Y,0,185276.7,1086399.4,37886,894181
1,Cash loans,F,N,N,1,105091.9,270521.3,6572.7,171642.6
0,Revolving loans,M,Y,Y,0,230248.7,185725.1,9123.9,212419.9
0,Revolving loans,F,N,Y,1,226994.6,1437997.4,47033.5,1711495.7
1,Cash loans,F,N,N,0,59435.3,327690.5,16740.8,229767.7
0,Cash loans,F,N,Y,2,181781.1,980979.1,43868.3,833436.9
0,Cash loans,M,N,N,0,242969.2,743377.2,27001.9,689235.4
0,Cash loans,F,N,Y,0,131805.8,330416.5,22986,380485.8
0,Cash loans,F,N,Y,2,161323.5,667738.9,31187.1,454814.9
0,Revolving loans,F,Y,Y,0,84893.7,227472.6,25509.2,356842.4
0,Cash loans,F,N,Y,2,112770.3,939476.1,35101,917722.5
0,Revolving loans,F,N,Y,1,863590.6,839129.6,41613.3,982543.5
0,Cash loans,F,N,Y,0,132476.6,1287977,31866,952625.2
0,Revolving loans,F,N,Y,0,74555.7,179454.2,7497.9,154671.2
0,Revolving loans,M,Y,Y,0,253927.1,242808,8913.1,154352.3
0,Cash loans,F,N,Y,1,179946.6,1406010,42650.6,1428824.9
0,Cash loans,F,N,Y,2,68941.1,195230.8,20988,304757.6
0,Cash loans,F,N,Y,0,56842.2,485801.6,16946.7,278399.5
0,Cash loans,F,N,N,1,126050,392034.3,21401.8,257323.7
0,Revolving loans,F,N,Y,1,238687.3,258887,14831.5,133807.6
0,Cash loans,F,N,Y,1,369161.8,1093039.4,55516.8,1091235.5
0,Cash loans,M,N,Y,1,77197.8,882374.4,29198.9,888354.3
0,Cash loans,F,N,N,1,109623.2,213169.3,15119.4,255770.3
0,Cash loans,F,N,Y,1,146355.7,404366.4,14879.1,227272.6
0,Cash loans,M,N,Y,1,251668.6,255284.8,27979.5,166898.9
0,Cash loans,F,N,Y,1,300377.4,148367.7,17158.2,199266.7
0,Cash loans,F,N,Y,1,307835.7,671454.2,33254.8,444544.3
1,Cash loans,M,N,N,0,178903.6,1024156,27919.4,931500
0,Cash loans,F,N,N,0,159873.2,472939.5,51837.6,453855.8
0,Cash loans,M,N,Y,0,177551.6,631592.4,35808.1,810060.2
0,Cash loans,M,N,Y,1,91228.9,245458,9022.4,112726.2
0,Revolving loans,F,N,Y,0,157734.7,262502.3,25281.6,203005.4
0,Cash loans,F,N,Y,0,177670,748678.4,23974.6,695269.9
0,Cash loans,F,N,Y,1,248192.3,1353588.4,52433,1520565.1
1,Cash loans,M,N,N,0,150851.9,649126.5,33543.3,457579.5
0,Cash loans,M,N,Y,0,157750,518149.3,22634.4,370519.3
0,Cash loans,M,N,N,2,177887.4,730778.3,28582.5,682356.6
0,Cash loans,F,N,Y,1,111071.1,407033.9,11257,209637.3
0,Cash loans,F,N,Y,0,90450.1,888884.6,37098.6,677217.4
0,Cash loans,F,N,N,0,83173.7,696285.4,23852.4,677655.3
0,Cash loans,F,N,Y,1,225551.5,1289983.8,56899.5,1101908.8
0,Revolving loans,F,N,Y,1,78327,227300.5,9549.8,222475.8
0,Cash loans,F,N,Y,0,229332.8,600888.4,34234.3,447699.8
0,Cash loans,M,N,N,0,278734.2,241527.4,22682.4,557199.9
0,Cash loans,M,N,N,0,63569.1,338564.9,5109.1,279557.3
0,Cash loans,F,N,N,2,138266.1,880777.5,49950.5,1490788.5
0,Cash loans,M,N,Y,1,279458.5,419258.4,32888.4,456323.6
0,Cash loans,F,N,Y,0,110584.3,499318.8,19480.8,385925
0,Cash loans,F,N,Y,1,106358,728701.4,21436.2,373697.4
0,Cash loans,M,N,N,0,449363.7,480082.1,45377.5,452496
0,Cash loans,F,N,N,2,117370.4,622520.9,24384,676119.5
0,Cash loans,F,N,Y,1,286868.8,627609.6,72960,666592.5
0,Revolving loans,M,Y,Y,2,89878,382479.3,15647.9,366399.3
0,Revolving loans,M,Y,Y,0,84674,198593.2,7956.7,151095
0,Cash loans,F,N,Y,1,230164.8,743313.5,28719.7,824670.5
0,Cash loans,F,N,N,0,205196.6,439970,28331.2,428495.8
0,Revolving loans,F,N,Y,3,56318.2,115196.6,8295.1,123352.5
0,Cash loans,M,N,Y,1,377843.4,915839.6,50691.9,1535899.7
0,Cash loans,M,N,Y,1,220366.7,295138.7,25847.5,268222.6
0,Cash loans,F,N,Y,0,129292.5,888206,36692.4,704951
0,Cash loans,F,N,Y,0,62348.2,713214.3,32976.5,474496.3
1,Cash loans,F,N,N,0,158725.1,402625.1,17130.9,379817
1,Cash loans,F,N,N,0,57526,188066.3,4238.3,197720.8
0,Revolving loans,M,Y,Y,0,90395,134945.4,8460.6,337065.3
0,Cash loans,M,N,N,0,181527.1,1096573.1,54667.3,898642.3
0,Revolving loans,M,Y,Y,0,95381.9,318267.7,11123.5,219395.9
0,Revolving loans,F,N,Y,0,72752.1,117086.5,3376.1,141281
0,Cash loans,F,N,N,0,79559.1,512873.3,17194.1,466686.1
0,Cash loans,M,N,N,0,122227.1,732492.3,42484.1,911024.1
0,Revolving loans,M,N,Y,0,181075,860596.1,40127.8,921316.3
0,Cash loans,F,N,Y,1,355579,609392.4,31382.6,463625.9
0,Revolving loans,F,N,Y,0,83396.4,359620.3,10300.8,284591.1
0,Revolving loans,F,Y,Y,0,75459.6,276336.4,10316,187438.8
0,Cash loans,F,N,Y,0,217549.9,1398938,19559.6,213964.2
0,Cash loans,F,N,N,0,48702,213876.9,9639.1,193051.5
0,Cash loans,F,N,N,0,66320.2,286332.1,21641.2,351011.3
0,Cash loans,F,N,N,0,208088,948145,63121.8,881066.8
0,Revolving loans,M,Y,Y,2,41450.3,227655.3,8631.4,144599.7
0,Cash loans,F,N,N,1,127197.6,172913.4,13746.6,304923.8
0,Cash loans,M,N,N,0,179825.5,1228115.1,46019.4,933635.5
0,Cash loans,F,N,Y,1,78507.6,501670,23814.8,275874.7
0,Revolving loans,F,N,N,0,112534,337526.1,13680.9,277048.8
0,Revolving loans,M,Y,Y,2,71747.6,160614.6,6716.2,161500.8
0,Revolving loans,M,N,N,1,70596.5,218360.2,14015,247715.4
0,Revolving loans,M,Y,Y,2,235541.6,183173.6,8671.8,113448.9
0,Revolving loans,F,N,Y,0,110767,94925.6,13748.7,112067.1
0,Cash loans,F,N,Y,1,233508.7,2021303.6,46320.2,1121082.7
0,Revolving loans,F,N,Y,1,223640.3,222082.4,8580.2,254916
0,Cash loans,F,N,Y,0,149798.3,318737.2,21988.8,255872.3
0,Cash loans,M,N,Y,0,212664.3,722491.6,33902.6,697570.4
0,Revolving loans,F,N,Y,1,110128.2,211365.3,12075.5,182362
0,Revolving loans,F,N,Y,2,155509.3,301566.4,11180.7,282302.7
0,Cash loans,F,N,N,1,84040.4,193987.7,8506.1,85170
0,Cash loans,F,N,Y,2,138783.1,1523461.5,40963,546866.4
0,Cash loans,M,Y,Y,2,80156.3,42601.4,10180.1,238337.4
0,Cash loans,F,N,N,0,195514.8,844330.9,56583,847999.2
0,Cash loans,F,N,Y,0,36745.3,349328.4,12189,408860.9
0,Cash loans,M,N,Y,1,194027.2,106810.6,23866.1,186560.3
0,Cash loans,F,N,Y,0,182526.9,1057010.1,54994.5,867398.2
0,Cash loans,M,N,N,0,148784.9,1080135.1,33528.8,900677
0,Cash loans,F,N,N,0,134488.2,861256.5,30057.9,893628
0,Revolving loans,F,N,Y,0,122232.9,256017.3,24568.5,271451.4
0,Cash loans,F,N,N,1,204316.2,803301.1,28873.6,901406.6
0,Revolving loans,F,N,Y,0,117204.3,664847.1,22032.7,544777.6
0,Cash loans,F,N,N,0,89818.4,741455.6,44055.4,686019.3
0,Cash loans,F,N,Y,0,87163.3,794580.4,25448.1,665153.9
0,Cash loans,M,N,Y,0,117066.7,336259.9,13877.1,251188.4
0,Cash loans,M,N,Y,1,214631.9,870394.1,53727.1,869163.5
0,Cash loans,F,N,N,0,69233.6,319104.6,17468.3,213847.4
0,Cash loans,M,N,N,0,177374.5,722096.7,44699,595060.7
1,Cash loans,F,N,Y,0,152613.3,314532.6,20023.3,194651.9
0,Cash loans,F,N,Y,0,64041.6,793056.5,31951.7,903046.5
0,Cash loans,M,N,N,1,140089.3,378633.5,12059.1,449898.7
0,Cash loans,F,N,Y,0,208764.2,367593,19361.8,164124.1
0,Cash loans,M,Y,Y,0,69867.4,240146.3,7464.2,230332.4
0,Cash loans,F,N,N,2,143703.6,686192.4,31036.3,692479.5
0,Cash loans,F,N,Y,1,156314.8,1386670.6,51323.6,882398
1,Cash loans,F,N,Y,0,180349.9,138250.3,9629.5,275677.3
1,Cash loans,F,N,N,0,107088.8,221115.2,14637.1,283751.2
0,Cash loans,F,N,Y,0,67752,351920.1,12585.6,283170.3
0,Cash loans,F,N,N,0,132659.5,895376.1,36513.4,456933.8
0,Cash loans,F,N,N,0,58646.4,70395.8,9294.3,57050.9
0,Cash loans,F,N,N,0,131503.2,613653,43976.1,447587.6
0,Cash loans,F,N,N,0,202676.6,623143.5,25729.8,458646.7
0,Revolving loans,F,N,Y,1,154445.2,115141.9,7101.6,171491.6
0,Cash loans,F,N,N,2,156536.7,642976.9,24891.3,466283.2
0,Cash loans,F,N,Y,1,154648.5,251190.2,15252.8,233339.5
0,Cash loans,M,N,N,1,72695,216187.1,24522.7,309935
0,Cash loans,M,Y,Y,1,59271,246993.7,6164.1,48679.8
0,Cash loans,M,N,Y,0,95941.3,729081,36180.5,444818.1
1,Cash loans,F,N,N,1,160858.3,474766.2,18357.7,393566.2
0,Revolving loans,M,Y,Y,0,56158.1,141813.3,6517.2,138085.9
1,Revolving loans,F,N,Y,0,101468,690192.2,17235.7,692516.9
1,Cash loans,F,N,Y,0,207446.2,315516.8,15585.7,262154.5
0,Cash loans,M,Y,Y,2,86599.6,169315.5,11226.7,322673.9
0,Cash loans,M,N,Y,1,160644.8,621971.1,31551.1,670941.6
0,Cash loans,F,N,Y,0,145751.7,677497.6,29571.6,668742.7
0,Revolving loans,M,N,N,0,654748.7,208493.6,10281.4,584890.7
0,Cash loans,F,N,Y,2,194028.2,481445.5,20298.1,213335.1
0,Cash loans,F,N,Y,0,152046.4,189048.1,12851.6,150532.9
0,Cash loans,M,N,Y,1,222154.2,250528.4,11989.4,228645
1,Cash loans,F,N,Y,0,73985.9,239037.3,27079.4,189938
0,Cash loans,M,Y,Y,0,99684.6,246041.3,25115.4,297684.3
0,Cash loans,M,N,N,0,220853.5,1043104.9,62945.6,906696.3
0,Cash loans,F,N,Y,2,229768.1,871236.3,52338,691274.5
0,Cash loans,F,N,Y,1,184001.2,1034207.1,35991.4,878664
0,Cash loans,F,N,Y,3,92240.9,1287135.1,33613.4,674884.2
0,Cash loans,M,N,Y,2,273694.9,274735.2,31813.4,247327.8
0,Revolving loans,F,N,Y,2,51143,80377.2,3749.3,81937.3
0,Cash loans,F,N,Y,2,101356.7,230480.4,6332.2,265443.4
0,Cash loans,F,N,Y,2,178964.5,2317602.4,72274,1271293.8
0,Cash loans,F,N,N,1,134554.8,401011.4,30690.8,460289.8
0,Cash loans,F,N,Y,0,153764,256515.2,23629.1,186892.7
0,Cash loans,M,N,Y,1,101831.2,240677.7,10626.7,193603.5
0,Cash loans,M,N,Y,1,286064.1,927790.3,43407.5,1228682.6
0,Revolving loans,M,Y,Y,0,241372,114375.7,10271,386734.3
0,Cash loans,F,N,N,2,141074,595302.3,40684,472025.1
0,Revolving loans,M,N,Y,0,271046,179749.3,62804.8,194432.9
0,Cash loans,M,N,Y,0,321724.9,1160002.5,83742,877427
1,Cash loans,F,N,Y,1,155639.1,218145.1,14949.6,174846.2
0,Cash loans,M,N,N,0,219568.1,1111731.3,41045.9,1434811.5
0,Revolving loans,F,N,Y,2,132715.4,402303.9,25203.3,367787.4
0,Cash loans,M,Y,Y,0,339947.3,649555.9,34555.6,695692.2
0,Cash loans,F,N,N,2,201700.9,1415642.5,61997.7,1358999.2
0,Cash loans,M,N,Y,1,221784.9,563462.7,35430.9,478283.2
0,Cash loans,F,N,N,0,131554.8,584280.1,33736.9,462121.6
0,Cash loans,F,N,N,0,213112.8,792550.1,59882,681357
0,Cash loans,F,N,N,0,69711.5,548656.7,27102.5,468494.5
0,Cash loans,F,N,N,2,158279,416809.9,32476.2,446430.4
0,Cash loans,F,N,N,0,187671.9,352317.2,24177.8,352369
0,Cash loans,F,N,N,1,191446.7,151168.9,10569.7,101247.9
0,Cash loans,M,N,Y,0,366670.8,1422272.4,59461,1393781.2
0,Revolving loans,F,N,Y,0,219348.4,423955.3,25226.6,649008.1
0,Cash loans,M,N,N,1,177188,679956.8,43483.2,680171.4
0,Revolving loans,F,N,Y,0,106806.3,268944.9,15111.8,255088.9
1,Cash loans,F,N,N,0,61750.9,442975.2,26696.6,413897.1
0,Cash loans,F,N,Y,2,89631,120943.8,8875.5,540190.8
0,Cash loans,F,N,Y,0,101805.3,1118504.8,41485.7,671731.1
0,Cash loans,F,N,N,0,126868.6,229748.5,11022.4,128862.9
0,Cash loans,F,N,Y,0,107072.8,1091154.3,37691.5,930300.8
0,Cash loans,M,N,Y,1,245444.3,817754.9,18787.7,831016.4
0,Cash loans,F,N,Y,1,86426.2,674869.7,32566.3,850267.4
0,Cash loans,M,N,Y,1,121074.9,153998.9,15537.5,137341.5
1,Cash loans,F,N,N,0,56114.5,163927.2,17471,313871.5
0,Cash loans,F,N,N,0,37291.5,678020,25128.2,672988
0,Cash loans,F,N,Y,0,158747.4,765595.3,29232.6,461251.3
0,Revolving loans,F,N,N,0,124974.5,262422.8,20825.8,262360.9
0,Cash loans,F,N,N,0,121697,787877.9,25491.3,671490.3
0,Cash loans,M,Y,Y,0,103856.5,631632.1,10428,676389.3
1,Cash loans,F,N,Y,2,180486.9,985764.9,41111.9,910539.8
0,Revolving loans,M,Y,Y,0,130096.8,203558.2,7165.7,313829.6
0,Revolving loans,F,Y,Y,0,96941.8,184859.2,8832.3,264092
0,Cash loans,M,N,Y,1,109487.3,683206.2,37431.8,548173.6
0,Cash loans,F,N,Y,2,68981.8,197296,14832.8,226856.2
0,Cash loans,F,N,N,0,105375.7,200782.4,23023.2,120903.4
0,Cash loans,M,N,Y,2,185675.1,1457651.9,53256.5,1420503.8
0,Cash loans,F,N,Y,0,179716.3,756638.3,28076.1,532724.6
0,Cash loans,F,N,Y,0,131223.3,910724.9,24188.6,710165.3
0,Revolving loans,M,N,Y,0,323169.3,354982.3,9260.7,229490.6
0,Cash loans,M,N,Y,2,184663.5,1579164.3,55034.1,886761.4
0,Cash loans,M,N,N,0,192200.2,259212,9523,213033
0,Cash loans,F,N,N,0,69088.5,415720.9,25685,325201.6
0,Cash loans,M,N,Y,0,135018.9,585902.7,33121.8,465787.1
0,Cash loans,F,N,Y,0,125036.3,809177.9,28665.4,691909.6
0,Revolving loans,M,N,Y,1,157173.5,547000.3,41405.7,559146.3
0,Cash loans,F,N,Y,1,89975.5,669310.5,23656.3,662218.2
0,Revolving loans,M,Y,Y,0,77495.5,195040.2,10167.9,234783.1
1,Cash loans,F,N,Y,1,169686.3,298635.3,25778.5,242024.8
0,Cash loans,F,N,Y,0,98010.3,503178.9,28620.6,586016.7
1,Cash loans,F,N,N,0,54917.6,177791,18784.9,260083.7
0,Cash loans,F,N,N,0,293290.1,409668.3,12729.5,172563.3
0,Cash loans,M,N,Y,1,164901.7,687968.4,29383.4,811700.5
0,Cash loans,F,N,N,0,93832,797086,19260.6,334482.7
0,Cash loans,M,N,Y,1,182497.5,1672161.4,49635.5,1052405.1
0,Cash loans,M,N,Y,0,282742.2,369692.7,24142.4,290034.5
0,Revolving loans,F,N,Y,3,134011.1,737299.8,23156.9,602568.1
0,Cash loans,F,N,Y,1,225588.1,2208653.5,55305.1,1803309.6
0,Revolving loans,F,Y,Y,0,96519.9,114466.9,8309.5,213142.5
0,Cash loans,M,N,Y,0,181340.9,967551.7,54353,1141307.8
0,Cash loans,M,Y,Y,2,88940,105138.8,10892.6,209969.1
0,Cash loans,M,Y,Y,0,240410.7,527023.3,30584.5,870074.4
0,Cash loans,F,N,Y,0,214117.6,785396.9,64830,927954
0,Cash loans,M,N,Y,1,223014.4,775237.5,37151.9,689324
0,Cash loans,F,N,Y,0,207458,466591.3,22882.2,587916.3
0,Cash loans,F,N,N,1,49937.6,321862.5,20317.4,373142.3
0,Cash loans,M,N,Y,0,332822.3,695182.6,34769.3,461302.8
